Serial ready..

Emax on serial3, F550 on serial1, 

time , LAT_1 , LNG_1 , REL_ALT_1 , LAT_3 , LNG_3 , REL_ALT_3 , GND_SPD_3 , HDG_3 , DIST , CRS , CALC_LAT , CALC_LNG , execution time
114009, 0.0000000, 0.0000000, 0.0, 44.2007179, 12.0631847, -1.2, 2.4, 356.0, 5059349.00, 197.04, 44.2007293, 12.0631837, 3368
114552, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0631980, -1.2, 2.2, 43.0, 5059350.50, 197.04, 44.2007331, 12.0632076, 3360
115118, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0632066, -1.3, 1.7, 69.0, 5059351.00, 197.04, 44.2007293, 12.0632162, 3360
115644, 0.0000000, 0.0000000, 0.0, 44.2007255, 12.0632104, -1.3, 1.2, 37.0, 5059351.00, 197.04, 44.2007293, 12.0632152, 3480
116183, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0632123, -1.4, 0.7, 31.0, 5059351.00, 197.04, 44.2007331, 12.0632143, 3360
116745, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0632133, -1.5, 0.3, 29.0, 5059351.50, 197.04, 44.2007293, 12.0632143, 3352
117286, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0632133, -1.6, 0.0, 29.0, 5059351.50, 197.04, 44.2007293, 12.0632133, 3360
117867, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0632133, -1.8, 0.0, 29.0, 5059351.50, 197.04, 44.2007293, 12.0632133, 3364
118508, 0.0000000, 0.0000000, 0.0, 44.2007293, 12.0632133, -1.8, 0.0, 29.0, 5059351.50, 197.04, 44.2007293, 12.0632133, 3360
118951, 0.0000000, 0.0000000, 0.0, 44.2007331, 12.0632162, -1.9, 0.4, 27.0, 5059351.50, 197.04, 44.2007331, 12.0632171, 3352
119489, 0.0000000, 0.0000000, 0.0, 44.2007369, 12.0632181, -1.8, 0.9, 17.0, 5059352.00, 197.04, 44.2007408, 12.0632200, 3348
120027, 0.0000000, 0.0000000, 0.0, 44.2007446, 12.0632209, -1.8, 1.4, 1.0, 5059353.00, 197.04, 44.2007522, 12.0632209, 3360
120590, 0.0000000, 0.0000000, 0.0, 44.2007522, 12.0632181, -1.5, 1.4, 345.0, 5059353.50, 197.04, 44.2007598, 12.0632162, 3364
